"","t","x","y"
"13106",213049,0.156489,0.391463
"13107",213065,0.159457,0.403605
"13108",213081,0.16146,0.416955
"13109",213096,0.160101,0.41065
"13110",213112,0.155867,0.397415
"13111",213143,0.159485,0.396931
"13112",213143,0.155383,0.38958
"13113",213159,0.159028,0.391854
"13114",213174,0.161418,0.407569
"13115",213190,0.163681,0.422756
"13116",213205,0.165578,0.437959
"13117",213221,0.168107,0.453376
"13118",213252,0.159171,0.431444
"13119",213268,0.163866,0.430882
"13120",213283,0.170616,0.445054
"13121",213299,0.173488,0.45416
"13122",213315,0.174218,0.460105
"13123",213330,0.173705,0.467066
"13124",213346,0.167887,0.455344
"13125",213361,0.168944,0.464556
"13126",213377,0.163395,0.448747
"13127",213393,0.167168,0.45819
"13128",213408,0.170827,0.466182
"13129",213424,0.174043,0.47291
"13130",213439,0.176084,0.481153
"13131",213455,0.179231,0.487502
"13132",213471,0.201431,0.490254
"13133",213486,0.219324,0.489144
"13134",213502,0.23316,0.488454
"13135",213517,0.247315,0.484633
"13136",213533,0.265927,0.47749
"13137",213549,0.282154,0.469189
"13138",213580,0.296095,0.463806
"13139",213580,0.308833,0.465082
"13140",213611,0.318147,0.467577
"13141",213627,0.326154,0.474617
"13142",213642,0.333152,0.480881
"13143",213658,0.339252,0.484506
"13144",213673,0.344697,0.486882
"13145",213689,0.349429,0.486791
"13146",213705,0.352859,0.486532
"13147",213720,0.355446,0.485825
"13148",213736,0.357105,0.484919
"13149",213751,0.357783,0.483567
"13150",213767,0.358563,0.481479
"13151",213783,0.359367,0.480113
"13152",213798,0.360532,0.479409
"13153",213814,0.362281,0.478933
"13154",213829,0.363904,0.479579
"13155",213845,0.364805,0.479449
"13156",213861,0.363604,0.480388
"13157",213876,0.34892,0.484144
"13158",213892,0.330721,0.48495
"13159",213907,0.311953,0.487657
"13160",213939,0.287491,0.487474
"13161",213954,0.269786,0.484294
"13162",213970,0.255103,0.483344
"13163",213985,0.242394,0.482474
"13164",214001,0.231333,0.4846
"13165",214017,0.221063,0.485204
"13166",214032,0.212445,0.486873
"13167",214048,0.206024,0.487596
"13168",214063,0.201937,0.489037
"13169",214079,0.198904,0.49134
"13170",214095,0.196134,0.490888
"13171",214110,0.193256,0.491346
"13172",214126,0.19004,0.491741
"13173",214141,0.18799,0.493028
"13174",214157,0.186466,0.49604
"13175",214173,0.185362,0.499348
"13176",214188,0.185054,0.502534
"13177",214204,0.184653,0.505637
"13178",214219,0.185093,0.507035
"13179",214235,0.186005,0.507805
"13180",214251,0.186358,0.506835
"13181",214266,0.186531,0.506461
"13182",214297,0.186578,0.507508
"13183",214313,0.186919,0.509187
"13184",214329,0.187289,0.510553
"13185",214344,0.187872,0.511074
"13186",214360,0.188492,0.510922
"13187",214360,0.188843,0.510569
"13188",214375,0.189741,0.511368
"13189",214391,0.190321,0.513035
"13190",214422,0.190587,0.515106
"13191",214438,0.190858,0.517007
"13192",214453,0.190869,0.517687
"13193",214469,0.191103,0.518023
"13194",214485,0.191625,0.51778
"13195",214500,0.191733,0.516191
"13196",214516,0.190766,0.516106
"13197",214531,0.19044,0.515737
"13198",214547,0.19007,0.515731
"13199",214563,0.188946,0.516605
"13200",214578,0.188954,0.516752
"13201",214594,0.188473,0.517775
"13202",214609,0.18878,0.518195
"13203",214625,0.189711,0.517803
"13204",214641,0.19021,0.517419
"13205",214656,0.190343,0.516716
"13206",214672,0.19004,0.516725
"13207",214687,0.189507,0.517363
"13208",214703,0.188737,0.517977
"13209",214719,0.18907,0.519477
"13210",214750,0.191167,0.519913
"13211",214750,0.203205,0.521222
"13212",214781,0.220326,0.523802
"13213",214797,0.243342,0.529713
"13214",214812,0.269103,0.538846
"13215",214828,0.296453,0.548576
"13216",214843,0.32243,0.55869
"13217",214859,0.342458,0.563069
"13218",214875,0.360183,0.564384
"13219",214890,0.375555,0.567047
"13220",214906,0.38817,0.569486
"13221",214921,0.399399,0.573797
"13222",214937,0.408391,0.576662
"13223",214953,0.41547,0.580055
"13224",214968,0.420782,0.582795
"13225",214984,0.424513,0.584565
"13226",214999,0.427677,0.587829
"13227",215015,0.430378,0.590439
"13228",215031,0.433168,0.592246
"13229",215046,0.432764,0.593015
"13230",215062,0.413686,0.596503
"13231",215077,0.387905,0.591658
"13232",215093,0.364167,0.591338
"13233",215109,0.337252,0.591097
"13234",215140,0.279068,0.552741
"13235",215140,0.261622,0.557035
"13236",215155,0.248453,0.559913
"13237",215171,0.23625,0.562633
"13238",215202,0.220468,0.542702
"13239",215218,0.211489,0.531825
"13240",215233,0.199552,0.514043
"13241",215233,0.195912,0.523728
"13242",215265,0.193447,0.531582
"13243",215280,0.191817,0.537563
"13244",215296,0.185095,0.522324
"13245",215311,0.183723,0.527056
"13246",215327,0.182304,0.528733
"13247",215343,0.181278,0.52879
"13248",215358,0.180738,0.528423
"13249",215374,0.180257,0.528889
"13250",215389,0.180458,0.528422
"13251",215405,0.178597,0.522132
"13252",215421,0.176149,0.51379
"13253",215436,0.17655,0.514531
"13254",215452,0.173906,0.505553
"13255",215467,0.170813,0.492294
"13256",215483,0.161033,0.472017
"13257",215499,0.156525,0.464038
"13258",215514,0.152115,0.452564
"13259",215530,0.1546,0.470476
"13260",215545,0.156796,0.484958
"13261",215561,0.15802,0.485039
"13262",215577,0.15366,0.471665
"13263",215592,0.154335,0.481682
"13264",215623,0.150291,0.466276
"13265",215639,0.1511,0.468043
"13266",215655,0.147044,0.453634
"13267",215670,0.149366,0.450691
"13268",215686,0.145102,0.430908
"13269",215701,0.147524,0.413314
"13270",215717,0.151828,0.42709
"13271",215733,0.152971,0.435902
"13272",215748,0.15615,0.447757
"13273",215764,0.160002,0.456758
"13274",215779,0.161748,0.46513
"13275",215795,0.165157,0.475013
"13276",215811,0.167564,0.482947
"13277",215826,0.169133,0.488801
"13278",215842,0.170781,0.495041
"13279",215857,0.171003,0.499411
"13280",215873,0.171759,0.503267
"13281",215889,0.169239,0.489025
"13282",215904,0.169581,0.497398
"13283",215920,0.169835,0.505535
"13284",215935,0.169812,0.512258
"13285",215951,0.167774,0.500689
"13286",215967,0.163334,0.484202
"13287",215982,0.165981,0.493713
"13288",216013,0.168903,0.500744
"13289",216013,0.171309,0.504541
"13290",216045,0.165417,0.485479
"13291",216060,0.168534,0.46896
"13292",216076,0.162362,0.459722
"13293",216091,0.164723,0.456164
"13294",216107,0.159407,0.439924
"13295",216123,0.16375,0.436643
"13296",216138,0.156692,0.419418
"13297",216154,0.159915,0.418407
"13298",216169,0.154776,0.403906
"13299",216185,0.156899,0.404274
"13300",216201,0.151091,0.389688
"13301",216216,0.156227,0.407515
"13302",216232,0.146989,0.3952
"13303",216247,0.149824,0.413815
"13304",216263,0.152079,0.42936
"13305",216279,0.148945,0.423346
"13306",216294,0.145071,0.412237
"13307",216310,0.149295,0.423676
"13308",216325,0.153226,0.434431
"13309",216341,0.157811,0.443134
"13310",216357,0.162244,0.454097
"13311",216372,0.159203,0.444353
"13312",216388,0.162779,0.454148
"13313",216403,0.160206,0.449718
"13314",216435,0.154819,0.433088
"13315",216450,0.155796,0.427047
"13316",216466,0.149874,0.410628
"13317",216481,0.154844,0.409512
"13318",216497,0.14909,0.398879
"13319",216513,0.155629,0.406415
"13320",216528,0,0
"13321",216544,0,0
"13322",216559,0,0
"13323",216575,0,0
"13324",216591,0,0
"13325",216606,0,0
"13326",216622,0,0
"13327",216637,0,0
"13328",216653,0,0
"13329",216669,0,0
"13330",216684,0,0
"13331",216700,0,0
"13332",216715,0,0
"13333",216731,0,0
"13334",216747,0,0
"13335",216762,0.148493,0.402559
"13336",216778,0.143151,0.401744
"13337",216793,0.144228,0.387769
"13338",216809,0.151497,0.392316
"13339",216825,0.151304,0.388865
"13340",216856,0.15098,0.382721
"13341",216856,0.1541,0.390703
"13342",216887,0.157423,0.39924
"13343",216903,0.160878,0.409193
"13344",216918,0.164261,0.420167
"13345",216934,0.168858,0.433757
"13346",216949,0.172443,0.445443
"13347",216965,0.167459,0.442246
"13348",216981,0.161706,0.425897
"13349",216996,0.166333,0.445679
"13350",217012,0.161223,0.430438
"13351",217027,0.166668,0.428474
"13352",217043,0.16205,0.418647
"13353",217059,0.165198,0.438524
"13354",217074,0.168348,0.456511
"13355",217090,0.172104,0.470615
"13356",217105,0.177493,0.480751
"13357",217121,0.182587,0.488052
"13358",217137,0.176398,0.46494
"13359",217152,0.181604,0.477301
"13360",217168,0.18557,0.484588
"13361",217183,0.189036,0.491841
"13362",217199,0.184858,0.460366
"13363",217215,0.188475,0.471763
"13364",217246,0.190891,0.48206
"13365",217261,0.190862,0.489692
"13366",217277,0.182865,0.463807
"13367",217293,0.184367,0.473484
"13368",217308,0.186244,0.481695
"13369",217324,0.188227,0.489604
"13370",217339,0.189079,0.493327
"13371",217355,0.189928,0.497203
"13372",217371,0.190052,0.500863
"13373",217386,0.191088,0.5048
"13374",217402,0.192579,0.509309
"13375",217417,0.194361,0.513582
"13376",217433,0.196509,0.519038
"13377",217449,0.198507,0.523532
"13378",217464,0.193168,0.508574
"13379",217480,0.195231,0.513592
"13380",217495,0.197312,0.51616
"13381",217511,0.198685,0.517946
"13382",217527,0.199417,0.518926
"13383",217542,0.19593,0.509139
"13384",217558,0.196562,0.510395
"13385",217573,0.197236,0.511711
"13386",217589,0.197426,0.512013
"13387",217605,0.198113,0.514182
"13388",217620,0.198988,0.516183
"13389",217636,0.199577,0.517422
"13390",217667,0.196881,0.510886
"13391",217683,0.197179,0.511543
"13392",217698,0.197315,0.511718
"13393",217714,0.197449,0.511988
"13394",217729,0.197457,0.511759
"13395",217745,0.197273,0.512627
"13396",217761,0.19686,0.513332
"13397",217776,0.196773,0.515157
"13398",217792,0.194868,0.510198
"13399",217807,0.195911,0.513273
"13400",217823,0.193291,0.504889
"13401",217839,0.19401,0.509844
"13402",217854,0.195033,0.513669
"13403",217870,0.195817,0.516685
"13404",217885,0.196444,0.517745
"13405",217901,0.197428,0.514629
"13406",217917,0.197465,0.511918
"13407",217932,0.197193,0.508845
"13408",217948,0.196979,0.506495
"13409",217963,0.196566,0.506085
"13410",217979,0.196432,0.506145
"13411",217995,0.196544,0.50553
"13412",218010,0.200085,0.505921
"13413",218026,0.212644,0.505464
"13414",218041,0.225336,0.505959
"13415",218057,0.241078,0.507788
"13416",218073,0.256833,0.508428
"13417",218104,0.276567,0.508513
"13418",218119,0.293913,0.507392
"13419",218135,0.310338,0.504724
"13420",218151,0.326745,0.501919
"13421",218166,0.339327,0.500306
"13422",218182,0.349337,0.499809
"13423",218197,0.357535,0.500559
"13424",218213,0.36302,0.502128
"13425",218229,0.367139,0.504315
"13426",218244,0.371991,0.505314
"13427",218260,0.375689,0.503423
"13428",218275,0.378896,0.501734
"13429",218291,0.38215,0.498959
"13430",218307,0.384245,0.497424
"13431",218322,0.385846,0.495817
"13432",218338,0.387408,0.494503
"13433",218353,0.388514,0.494328
"13434",218369,0.389632,0.492604
"13435",218400,0.390608,0.492365
"13436",218416,0.391392,0.491694
"13437",218431,0.391807,0.490337
"13438",218447,0.391957,0.490127
"13439",218463,0.392433,0.491096
"13440",218478,0.39228,0.492228
"13441",218494,0.392283,0.493073
"13442",218509,0.392144,0.493703
"13443",218525,0.392116,0.494709
"13444",218541,0.392705,0.495808
"13445",218556,0.392977,0.496725
"13446",218572,0.393471,0.499522
"13447",218587,0.39124,0.501201
"13448",218603,0.377144,0.50148
"13449",218619,0.366475,0.509584
"13450",218634,0.352074,0.513072
"13451",218650,0.332821,0.518498
"13452",218665,0.314631,0.522312
"13453",218681,0.297147,0.52159
"13454",218697,0.281865,0.520828
"13455",218712,0.269373,0.520221
"13456",218728,0.258978,0.520181
"13457",218743,0.250662,0.523176
"13458",218759,0.244668,0.524053
"13459",218775,0.238747,0.525721
"13460",218790,0.234873,0.52768
"13461",218806,0.231985,0.528214
"13462",218821,0.228061,0.53
"13463",218853,0.226017,0.529965
"13464",218868,0.223737,0.530311
"13465",218884,0.221558,0.530228
"13466",218899,0.218741,0.530479
"13467",218915,0.215627,0.530598
"13468",218931,0.212216,0.529633
"13469",218946,0.207824,0.529432
"13470",218962,0.205022,0.528493
"13471",218977,0.201804,0.528615
"13472",218993,0.197705,0.529901
"13473",219009,0.194352,0.529881
"13474",219024,0.19006,0.529314
"13475",219040,0.186125,0.526965
"13476",219055,0.184518,0.523908
"13477",219071,0.183322,0.52228
"13478",219087,0.182925,0.521975
"13479",219102,0.182389,0.521825
"13480",219118,0.181276,0.522686
"13481",219133,0.180053,0.522052
"13482",219149,0.179703,0.520018
"13483",219165,0.179852,0.517967
"13484",219180,0.180299,0.51616
"13485",219196,0.180987,0.514475
"13486",219211,0.181639,0.513921
"13487",219243,0.182177,0.515002
"13488",219258,0.181909,0.515391
"13489",219274,0.182181,0.515107
"13490",219289,0.182124,0.514809
"13491",219305,0.182048,0.515397
"13492",219321,0.182245,0.515723
"13493",219336,0.182254,0.516112
"13494",219352,0.182296,0.51689
"13495",219367,0.182542,0.516484
"13496",219383,0.182698,0.516338
"13497",219399,0.183128,0.516118
"13498",219414,0.183047,0.515414
"13499",219430,0.183018,0.514924
"13500",219445,0.183243,0.514479
"13501",219461,0.183561,0.514481
"13502",219477,0.184648,0.515095
"13503",219492,0.185337,0.516723
"13504",219508,0.185773,0.51854
"13505",219523,0.186118,0.51984
"13506",219539,0.185977,0.521409
"13507",219555,0.186576,0.52238
"13508",219586,0.169955,0.505298
"13509",219586,0.171646,0.500837
"13510",219601,0.173238,0.495261
"13511",219617,0.167408,0.471721
"13512",219648,0.160522,0.448271
"13513",219648,0.159893,0.453042
"13514",219664,0.159842,0.460163
"13515",219695,0.155807,0.44576
"13516",219711,0.156993,0.415581
"13517",219726,0.162465,0.436005
"13518",219742,0.167443,0.449246
"13519",219757,0.171114,0.457779
"13520",219773,0.175537,0.46359
"13521",219789,0.179822,0.467885
"13522",219804,0.182869,0.472084
"13523",219820,0.185703,0.476319
"13524",219835,0.185655,0.480215
"13525",219851,0.185518,0.485135
"13526",219867,0.185959,0.489381
"13527",219882,0.185412,0.492246
"13528",219898,0.185614,0.494423
"13529",219913,0.185669,0.496955
"13530",219929,0.185034,0.501959
"13531",219945,0.185135,0.5075
"13532",219960,0.185798,0.513067
"13533",219976,0.186848,0.517681
"13534",219991,0.188941,0.519652
"13535",220007,0.19088,0.520074
"13536",220023,0.192771,0.520255
"13537",220038,0.19427,0.520046
"13538",220054,0.195582,0.51995
"13539",220069,0.196957,0.520683
"13540",220101,0.198884,0.521107
"13541",220116,0.200422,0.520923
"13542",220132,0.201811,0.52101
"13543",220147,0.202896,0.520954
"13544",220163,0.203509,0.520073
"13545",220179,0.204001,0.519345
"13546",220194,0.204348,0.518656
"13547",220210,0.205046,0.51912
"13548",220225,0.206055,0.519749
"13549",220241,0.207737,0.522009
"13550",220257,0.209742,0.524139
"13551",220272,0.211858,0.525151
"13552",220288,0.21383,0.526505
"13553",220303,0.214802,0.526646
"13554",220319,0.215668,0.525801
"13555",220335,0.216543,0.525881
"13556",220350,0.216884,0.52724
"13557",220366,0.218115,0.528571
"13558",220381,0.219156,0.531382
"13559",220397,0.219842,0.533316
"13560",220413,0.220583,0.535334
"13561",220444,0.220916,0.537868
"13562",220459,0.220649,0.540294
"13563",220475,0.220657,0.544425
"13564",220491,0.220716,0.548072
"13565",220506,0.220906,0.551463
"13566",220522,0.221594,0.555228
"13567",220537,0.222643,0.559501
"13568",220553,0.22409,0.564409
"13569",220569,0.224557,0.568757
"13570",220584,0.224781,0.57263
"13571",220600,0.224226,0.574553
"13572",220615,0.222717,0.575549
"13573",220631,0.222289,0.575566
"13574",220647,0.221232,0.576324
"13575",220662,0.220389,0.57755
"13576",220678,0.219859,0.57942
"13577",220693,0.218792,0.582162
"13578",220709,0.217895,0.584237
"13579",220725,0.216943,0.586311
"13580",220740,0.216179,0.588264
"13581",220756,0.215513,0.589902
"13582",220771,0.214752,0.592341
"13583",220803,0.197219,0.586354
"13584",220803,0.195474,0.581814
"13585",220818,0.196883,0.576438
"13586",220834,0.196083,0.571951
"13587",220849,0.196181,0.567809
"13588",220865,0.196903,0.563642
"13589",220881,0.198635,0.560599
"13590",220912,0.200253,0.557289
"13591",220927,0.201104,0.554421
"13592",220943,0.202293,0.552211
"13593",220959,0.202582,0.550321
"13594",220974,0.20295,0.549036
"13595",220990,0.20352,0.547802
"13596",221005,0.203834,0.545992
"13597",221021,0.203891,0.544431
"13598",221037,0.204441,0.542871
"13599",221052,0.205081,0.541675
"13600",221068,0.205381,0.541214
"13601",221083,0.205373,0.540422
"13602",221099,0.205479,0.540026
"13603",221115,0.20668,0.53971
"13604",221130,0.21456,0.539771
"13605",221146,0.224246,0.540412
"13606",221161,0.237094,0.540218
"13607",221177,0.253244,0.540908
"13608",221193,0.275242,0.541245
"13609",221208,0.295753,0.539881
"13610",221224,0.31317,0.538238
"13611",221239,0.327949,0.537024
"13612",221255,0.341156,0.537077
"13613",221271,0.35176,0.537373
"13614",221286,0.360327,0.53776
"13615",221302,0.367547,0.538649
"13616",221333,0.373693,0.539334
"13617",221349,0.378931,0.539901
"13618",221364,0.384387,0.541571
"13619",221380,0.388765,0.542758
"13620",221395,0.39244,0.543491
"13621",221411,0.394928,0.543912
"13622",221427,0.396137,0.543572
"13623",221442,0.397025,0.54303
"13624",221458,0.397997,0.542709
"13625",221473,0.398724,0.542669
"13626",221489,0.399534,0.542221
"13627",221505,0.400511,0.541749
"13628",221520,0.401054,0.541175
"13629",221536,0.401247,0.540877
"13630",221551,0.40058,0.540738
"13631",221567,0.394028,0.539364
"13632",221583,0.381653,0.535756
"13633",221598,0.366478,0.529895
"13634",221614,0.34251,0.522031
"13635",221629,0.320591,0.514096
"13636",221645,0.301142,0.507648
"13637",221661,0.283566,0.505073
"13638",221676,0.268964,0.503861
"13639",221692,0.257139,0.504674
"13640",221707,0.246652,0.50574
"13641",221739,0.239435,0.506856
"13642",221754,0.233265,0.508046
"13643",221770,0.227694,0.50827
"13644",221785,0.22342,0.508177
"13645",221801,0.218916,0.506939
"13646",221817,0.216312,0.504429
"13647",221832,0.214518,0.501885
"13648",221848,0.21343,0.500636
"13649",221863,0.213584,0.50046
"13650",221879,0.212962,0.500943
"13651",221895,0.212253,0.501773
"13652",221910,0.211705,0.502058
"13653",221926,0.210936,0.502105
"13654",221941,0.210423,0.501842
"13655",221957,0.210337,0.501803
"13656",221973,0.210534,0.501866
"13657",221988,0.210717,0.501868
"13658",222004,0.210867,0.502444
"13659",222019,0.210845,0.502982
"13660",222035,0.210597,0.503546
"13661",222051,0.210272,0.504119
"13662",222066,0.209411,0.505173
"13663",222097,0.207892,0.506461
"13664",222113,0.206825,0.508354
"13665",222129,0.20586,0.510382
"13666",222144,0.205169,0.512887
"13667",222160,0.204956,0.514184
